#Cat,Flag,Age,Srvc,Nch,Grade,Step,Hrweek,Cost,Div,Nation,ChildrenAges
300,15,56,26,2,9,5,40,9507,ST,CH,17.39,7.01,nan,nan,nan,nan,nan,nan,nan,nan
400,9,59,27,0,7,13,40,6718,SPS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,53,33,0,8,9,40,7573,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
315,9,52,33,0,8,7,40,7106,TIS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
411,13,61,34,0,6,13,40,6153,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
318,13,55,32,0,7,13,40,6946,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,15,57,28,1,7,13,40,7850,ST,DE,12.78,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,15,64,33,1,7,13,40,7850,EP,IT,0.93,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,13,56,27,1,7,13,40,7197,EF,CH,11.31,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,60,29,0,7,12,40,7487,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
317,15,59,29,0,8,9,40,8286,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,15,63,28,0,7,13,40,7599,ST,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,49,26,2,7,12,40,7989,EF,CH,26.09,22.83,nan,nan,nan,nan,nan,nan,nan,nan
317,11,58,25,0,6,13,40,6355,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
414,15,58,26,1,6,13,40,6978,ST,FR,13.27,nan,nan,nan,nan,nan,nan,nan,nan,nan
414,15,55,28,0,7,13,40,7599,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,13,48,27,2,6,13,40,6655,ST,CH,17.33,11.21,nan,nan,nan,nan,nan,nan,nan,nan
405,9,59,26,0,6,13,40,5925,LEP,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,15,57,27,1,7,13,40,7850,SPS,CH,16.10,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,15,57,32,0,6,13,40,6727,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
218,15,60,24,0,12,13,40,15581,TIS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,11,48,24,0,9,5,40,8582,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,59,24,2,8,10,40,8920,EF,ES,9.92,5.56,nan,nan,nan,nan,nan,nan,nan,nan
301,13,50,24,2,7,13,40,7448,EF,FR,13.26,3.64,nan,nan,nan,nan,nan,nan,nan,nan
304,15,54,24,2,10,5,40,11008,EF,NL,9.04,1.93,nan,nan,nan,nan,nan,nan,nan,nan
316,15,57,24,0,9,13,40,10228,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,15,52,24,0,13,8,40,16389,EP,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,13,56,23,0,8,8,40,7453,AG,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
467,15,50,25,1,6,13,40,6978,EF,FR,12.92,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,56,23,0,8,7,40,8024,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,45,23,1,8,4,40,7881,EF,IT,18.22,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,47,23,2,7,13,40,7448,EP,FR,6.43,2.51,nan,nan,nan,nan,nan,nan,nan,nan
200,15,59,24,0,13,10,40,16995,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,55,26,0,9,7,40,9311,EP,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,12,51,23,0,5,13,40,5720,AG,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,15,56,34,0,7,13,40,7599,LEP,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,8,46,26,0,6,12,40,5834,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,13,58,33,0,10,7,40,9928,SPS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,13,57,35,0,8,11,40,7812,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,58,33,0,8,7,40,8024,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,58,30,1,8,13,40,9064,ST,FR,32.69,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,57,29,0,8,9,40,7573,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,57,29,0,9,5,40,8227,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,15,56,29,0,7,13,40,7599,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,13,60,25,0,8,13,40,8052,EF,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
317,9,55,35,0,7,13,40,6718,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,48,26,0,10,2,40,9955,EP,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,51,27,0,9,7,40,8505,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,61,29,0,7,13,40,7599,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,51,26,0,8,9,40,8286,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
318,15,48,29,2,7,13,40,8101,LEP,IT,21.78,17.92,nan,nan,nan,nan,nan,nan,nan,nan
400,13,47,26,2,7,13,40,7448,SPS,CH,21.37,21.23,nan,nan,nan,nan,nan,nan,nan,nan
405,11,49,26,0,6,13,40,6355,ST,ES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,55,26,1,8,5,40,8012,EF,DE,34.91,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,13,58,26,1,6,13,40,6404,ST,FR,25.18,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,15,60,33,1,5,13,40,6544,ST,FR,11.36,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,13,57,28,0,6,12,40,6062,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,9,56,28,0,7,8,40,6212,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,12,51,28,2,7,13,40,7448,ST,FR,12.35,2.86,nan,nan,nan,nan,nan,nan,nan,nan
497,13,54,29,0,5,13,44,6248,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,9,57,29,0,6,10,40,5654,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,13,57,31,0,7,6,40,6238,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,58,30,0,5,13,40,5720,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
439,13,54,31,0,3,15,40,5155,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
403,13,57,31,0,5,13,40,5720,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,13,48,27,1,5,13,40,5971,SPS,FR,18.77,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,9,51,29,0,4,15,40,5342,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,9,50,29,0,4,15,40,5342,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,59,32,0,5,13,40,5720,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,13,47,23,2,7,13,40,7448,EP,FR,5.32,1.60,nan,nan,nan,nan,nan,nan,nan,nan
402,13,49,28,2,7,12,40,7347,LEP,FR,12.36,4.03,nan,nan,nan,nan,nan,nan,nan,nan
424,13,47,27,0,6,13,40,6153,DD,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
419,11,53,28,0,6,13,40,6355,PS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,13,57,25,0,7,8,40,6440,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,13,50,26,0,6,13,40,6153,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,13,46,26,1,6,12,40,6313,EF,FR,24.58,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,13,50,27,1,6,13,40,6404,EF,FR,24.79,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,15,58,25,1,5,13,40,6544,ST,AT,0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,15,47,26,0,6,12,40,6635,PS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,15,48,24,0,6,12,40,6635,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,13,47,24,2,8,4,40,7477,ST,FR,18.52,11.50,nan,nan,nan,nan,nan,nan,nan,nan
403,15,47,28,1,5,13,40,6544,PS,FR,9.91,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,46,26,1,5,13,40,5971,ST,CH,6.37,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,13,46,25,4,6,13,40,7157,EF,FR,12.31,7.19,2.53,0.80,nan,nan,nan,nan,nan,nan
402,13,57,26,0,4,15,40,5570,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
419,15,49,26,0,6,13,40,6727,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,15,48,25,3,7,13,40,8352,SPS,FR,17.34,4.61,3.00,nan,nan,nan,nan,nan,nan,nan
310,13,50,25,2,8,2,40,7238,ST,FR,17.12,16.85,nan,nan,nan,nan,nan,nan,nan,nan
417,13,47,27,1,6,13,40,6404,ST,FR,1.54,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,53,25,0,6,11,40,5972,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,13,45,25,2,7,10,40,7145,ST,FR,15.65,13.78,nan,nan,nan,nan,nan,nan,nan,nan
417,13,48,28,2,6,13,40,6655,ST,FR,26.95,24.36,nan,nan,nan,nan,nan,nan,nan,nan
417,13,52,25,0,5,13,40,5720,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
410,15,44,25,2,6,7,40,6685,LEP,IT,18.63,14.76,nan,nan,nan,nan,nan,nan,nan,nan
560,13,47,25,0,5,13,40,5720,SPS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
411,13,55,25,0,6,13,40,6153,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,13,56,28,0,6,13,40,6153,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,13,61,25,0,5,11,40,5557,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,9,50,28,0,5,13,40,5492,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,13,46,25,3,4,14,40,6244,ST,FR,7.65,1.93,1.69,nan,nan,nan,nan,nan,nan,nan
412,9,48,25,0,5,11,40,5329,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,48,28,1,6,10,40,6133,ST,FR,16.41,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,13,57,26,0,4,14,40,5491,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,13,56,26,1,4,15,40,5821,ST,FR,11.48,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,13,60,28,0,5,12,40,5638,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,15,49,26,0,4,15,40,6143,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,15,46,25,1,6,8,40,6524,ST,IT,7.20,nan,nan,nan,nan,nan,nan,nan,nan,nan
429,13,55,27,2,5,13,40,6222,ST,FR,25.39,10.00,nan,nan,nan,nan,nan,nan,nan,nan
495,13,47,26,2,4,15,40,6072,ST,FR,12.05,2.07,nan,nan,nan,nan,nan,nan,nan,nan
417,13,49,26,2,4,14,40,5993,ST,FR,7.35,3.55,nan,nan,nan,nan,nan,nan,nan,nan
429,15,59,24,0,5,10,40,6048,ST,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,15,46,25,1,6,12,40,6886,ST,FR,19.87,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,15,55,25,0,7,13,40,7599,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,13,46,25,2,7,9,40,7044,ST,IT,2.38,2.13,nan,nan,nan,nan,nan,nan,nan,nan
438,13,48,25,1,7,13,40,7197,ST,FR,23.87,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,46,25,2,8,6,40,8394,ST,CH,22.08,1.34,nan,nan,nan,nan,nan,nan,nan,nan
402,15,50,25,1,7,13,40,7850,EF,AT,5.07,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,15,55,25,0,7,13,40,7599,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,8,50,22,0,6,13,32,4787,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,11,48,23,0,8,13,40,8394,LEP,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
431,9,62,25,0,6,13,40,5925,LEP,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,10,48,23,0,7,11,40,6990,TH,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
341,15,49,23,2,8,13,40,9315,EF,IT,23.34,12.23,nan,nan,nan,nan,nan,nan,nan,nan
541,13,42,23,2,7,7,40,6841,FI,FR,14.93,11.89,nan,nan,nan,nan,nan,nan,nan,nan
204,15,51,23,4,11,13,40,16344,EP,IT,24.77,12.90,11.49,6.97,nan,nan,nan,nan,nan,nan
308,15,45,23,0,9,4,40,8852,PS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,51,23,1,9,11,40,10174,EF,FR,11.75,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,45,25,2,7,11,40,7878,SPS,CH,10.11,5.12,nan,nan,nan,nan,nan,nan,nan,nan
216,15,48,23,0,10,13,40,11975,DD,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
362,15,49,25,0,6,13,40,6727,PS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
202,15,47,23,3,11,8,40,13675,PS,CH,18.97,10.75,9.51,nan,nan,nan,nan,nan,nan,nan
500,15,50,23,0,12,7,40,14114,AG,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
203,15,49,23,2,10,6,40,11191,EP,GB,2.92,0.84,nan,nan,nan,nan,nan,nan,nan,nan
300,15,49,23,1,8,7,40,8275,EP,CH,14.81,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,56,23,4,11,13,40,16344,EF,FR,19.76,16.45,10.96,10.67,nan,nan,nan,nan,nan,nan
506,15,55,25,0,11,13,40,15340,PE,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,43,23,2,11,0,40,11716,PS,IT,18.70,2.32,nan,nan,nan,nan,nan,nan,nan,nan
362,13,51,25,2,7,13,40,7448,SPS,FR,24.93,2.91,nan,nan,nan,nan,nan,nan,nan,nan
443,8,48,19,0,6,13,40,5925,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,13,55,23,1,8,13,40,8303,PS,FR,1.37,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,13,46,23,2,9,5,40,8729,LEP,CH,21.04,10.45,nan,nan,nan,nan,nan,nan,nan,nan
502,15,53,23,2,11,10,40,13851,FI,GB,15.06,11.51,nan,nan,nan,nan,nan,nan,nan,nan
403,13,59,25,1,5,12,40,5889,ST,FR,35.87,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,15,53,25,0,6,11,40,6544,ST,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,49,23,2,11,2,40,12143,LEP,FR,17.47,6.26,nan,nan,nan,nan,nan,nan,nan,nan
341,15,45,23,1,8,5,40,8012,EF,CH,3.68,nan,nan,nan,nan,nan,nan,nan,nan,nan
216,15,47,23,2,11,11,40,14064,DD,GB,22.63,13.91,nan,nan,nan,nan,nan,nan,nan,nan
534,11,49,23,0,8,13,40,8394,AG,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,10,53,23,0,8,7,40,7623,SPS,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
316,15,48,23,0,8,10,40,8418,SPS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,13,53,23,3,11,13,40,14749,LEP,CH,15.67,14.87,4.70,nan,nan,nan,nan,nan,nan,nan
211,15,54,24,2,12,10,40,15349,EP,ZZ,3.26,1.10,nan,nan,nan,nan,nan,nan,nan,nan
102,15,55,23,0,13,10,40,16995,EP,ZZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,52,23,2,11,10,40,13851,PS,FR,29.40,7.04,nan,nan,nan,nan,nan,nan,nan,nan
304,15,46,23,1,9,6,40,9409,PS,FR,22.98,nan,nan,nan,nan,nan,nan,nan,nan,nan
200,15,53,23,3,11,13,40,16093,LEP,BE,17.27,4.76,4.38,nan,nan,nan,nan,nan,nan,nan
303,15,52,25,0,7,9,40,7154,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
214,15,47,23,2,11,7,40,13210,DD,GB,15.49,8.70,nan,nan,nan,nan,nan,nan,nan,nan
341,13,48,23,1,8,6,40,7465,LEP,FR,18.75,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,53,25,1,7,9,40,7405,PS,GB,9.41,nan,nan,nan,nan,nan,nan,nan,nan,nan
214,15,48,23,3,12,3,40,13894,DD,GB,13.79,11.34,11.21,nan,nan,nan,nan,nan,nan,nan
304,15,55,26,0,6,13,40,6727,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,10,46,23,0,6,13,40,6355,EP,SE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,10,59,24,0,8,13,40,8394,AG,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
504,15,52,23,0,12,9,40,14602,AG,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
345,15,51,23,1,9,7,40,9562,LEP,DE,22.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
317,15,51,23,0,8,10,40,8418,SPS,AT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
361,15,60,25,1,6,13,40,6978,PS,FR,33.11,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,15,48,23,2,11,10,40,13851,PE,GB,7.68,4.20,nan,nan,nan,nan,nan,nan,nan,nan
467,15,56,24,0,5,13,40,6293,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,54,25,0,7,13,40,7599,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,58,23,0,8,13,40,8813,PS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,10,49,22,0,6,13,40,6355,DD,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
361,15,51,24,1,7,13,40,7850,PS,FR,6.90,nan,nan,nan,nan,nan,nan,nan,nan,nan
309,8,51,23,0,7,13,40,6718,TIS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
530,10,53,23,0,7,13,40,7208,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,15,51,23,1,6,13,40,6978,EF,FR,2.86,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,54,24,2,11,7,40,13210,SPS,NL,6.27,4.20,nan,nan,nan,nan,nan,nan,nan,nan
499,10,53,19,0,5,13,40,5922,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,8,49,23,0,7,12,20,3440,PS,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,13,45,23,2,8,5,40,7596,PS,FR,7.82,2.50,nan,nan,nan,nan,nan,nan,nan,nan
304,15,51,23,2,9,7,40,9813,DD,FR,5.91,1.20,nan,nan,nan,nan,nan,nan,nan,nan
402,15,56,23,1,7,10,40,7516,EF,ES,16.72,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,13,61,23,0,6,13,40,6153,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,15,50,24,0,6,6,40,6093,LEP,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,48,23,1,10,5,40,10757,LEP,IT,7.65,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,55,23,0,12,13,40,15581,EF,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
403,13,46,24,1,6,13,40,6404,ST,FR,17.89,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,45,23,0,7,10,40,7265,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,14,63,23,0,9,5,40,9005,EP,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,14,62,28,0,5,13,40,6293,EP,ES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,51,23,0,8,13,40,8813,PS,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
308,14,48,23,1,8,3,40,7749,PS,FR,22.20,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,13,55,24,0,8,13,40,8052,PS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,48,23,2,11,10,40,13851,SPS,GB,6.53,4.16,nan,nan,nan,nan,nan,nan,nan,nan
214,15,50,23,1,11,9,40,13386,PS,IT,26.39,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,48,23,1,7,13,40,7850,EF,FR,16.46,nan,nan,nan,nan,nan,nan,nan,nan,nan
202,15,48,23,0,11,10,40,13349,SPS,AT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
311,15,46,23,2,9,3,40,9201,LEP,FR,17.31,11.09,nan,nan,nan,nan,nan,nan,nan,nan
410,15,58,24,0,5,12,40,6211,ST,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,13,54,24,0,6,13,40,6153,ST,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,15,51,23,2,10,0,40,10089,FI,CH,9.23,6.81,nan,nan,nan,nan,nan,nan,nan,nan
560,8,51,21,0,4,15,20,2777,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,15,48,22,1,9,13,40,10479,EP,FR,23.62,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,15,51,23,2,9,11,40,10425,PS,FR,9.37,5.02,nan,nan,nan,nan,nan,nan,nan,nan
201,15,47,23,0,10,2,40,9955,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
202,15,54,23,2,10,9,40,11741,LEP,BE,28.75,14.83,nan,nan,nan,nan,nan,nan,nan,nan
300,15,54,23,1,9,6,40,9409,LEP,FR,32.08,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,13,57,24,0,6,12,40,6062,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
506,15,61,23,0,11,13,40,15340,PE,DK,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
302,13,61,23,0,7,13,40,6946,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,59,23,2,11,13,40,15842,EF,DE,20.70,17.61,nan,nan,nan,nan,nan,nan,nan,nan
211,15,50,25,0,12,10,40,14847,EP,AT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,49,23,2,9,9,40,10119,EP,GB,13.36,9.25,nan,nan,nan,nan,nan,nan,nan,nan
560,12,42,21,1,6,12,40,6313,FI,FR,7.65,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,15,63,24,0,5,13,40,6293,EF,DE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,15,52,23,2,6,13,40,7229,EF,IT,13.80,9.18,nan,nan,nan,nan,nan,nan,nan,nan
102,15,50,23,4,12,12,40,16340,EP,FR,26.01,13.42,9.01,2.51,nan,nan,nan,nan,nan,nan
495,15,58,24,1,5,13,40,6544,ST,IT,37.69,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,57,24,0,4,15,40,5570,ST,IT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,13,50,24,2,6,8,40,6203,LEP,FR,17.57,12.01,nan,nan,nan,nan,nan,nan,nan,nan
343,15,53,23,0,9,4,40,8852,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
403,15,49,24,0,6,11,40,6544,SPS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,48,23,3,12,7,40,14867,EF,FR,17.00,0.26,0.11,nan,nan,nan,nan,nan,nan,nan
211,15,50,23,4,12,11,40,16095,EF,GB,23.12,18.48,11.67,4.49,nan,nan,nan,nan,nan,nan
201,15,60,24,0,11,13,40,15340,EF,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,45,23,2,9,11,40,10425,EP,IT,10.74,4.47,nan,nan,nan,nan,nan,nan,nan,nan
301,15,48,24,1,8,8,40,8406,EF,FR,4.69,nan,nan,nan,nan,nan,nan,nan,nan,nan
341,15,47,23,2,8,6,40,8394,PS,FR,21.39,11.26,nan,nan,nan,nan,nan,nan,nan,nan
300,11,48,23,0,7,9,40,6773,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,15,50,23,1,10,1,40,10022,FI,FR,15.47,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,15,51,23,2,12,11,40,15593,EP,IT,14.81,4.99,nan,nan,nan,nan,nan,nan,nan,nan
400,15,50,24,1,4,12,40,6156,ST,IT,8.00,nan,nan,nan,nan,nan,nan,nan,nan,nan
341,15,51,23,1,9,5,40,9256,SPS,FR,18.39,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,11,46,24,0,8,7,40,7623,ST,ES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,13,52,24,0,6,8,40,5701,SPS,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,47,23,2,8,6,40,8394,PS,FR,16.85,5.11,nan,nan,nan,nan,nan,nan,nan,nan
424,14,55,23,0,6,11,40,6544,EP,ES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,51,23,2,13,7,40,16588,LEP,FR,29.29,13.09,nan,nan,nan,nan,nan,nan,nan,nan
543,8,52,23,0,7,13,40,6718,TIS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,15,56,23,0,11,7,40,12708,ST,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,15,55,23,0,10,8,40,11056,LEP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
465,13,51,23,1,6,12,40,6313,DD,FR,1.48,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,15,51,22,0,7,13,40,7599,SPS,CH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,15,58,23,0,10,5,40,10506,LEP,GB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,15,49,23,3,11,13,40,16093,EF,FR,8.06,7.63,6.58,nan,nan,nan,nan,nan,nan,nan
560,8,44,22,0,5,13,40,5492,TH,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,11,56,23,0,9,11,40,9479,EP,FR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
